ModelImplied deJong 200 5 1.2 1.048 0.037 0.034 -0.152 -0.127 0.156 0.014 1
ModelImplied deJong 200 5 0.8 0.717 0.041 0.039 -0.083 -0.104 0.093 0.427 1
ModelImplied deJong 200 5 0.9 0.798 0.035 0.034 -0.102 -0.113 0.108 0.181 1
ModelImplied deJong 200 5 1.1 0.959 0.028 0.029 -0.141 -0.128 0.144 0.004 1
ModelImplied deJong 200 5 1 1.005 0.079 0.086 0.005 0.005 0.079 0.963 1
ModelImplied deJong 200 5 0.4 0.407 0.053 0.058 0.007 0.018 0.053 0.97 1
ModelImplied deJong 200 5 1 1.172 0.094 0.09 0.172 0.172 0.196 0.524 1
ModelImplied deJong 200 5 0.5 0.477 0.034 0.033 -0.023 -0.046 0.041 0.888 1
ModelImplied deJong 200 5 -0.3 -0.286 0.031 0.032 0.014 -0.047 0.034 0.935 1
ModelImplied deJong 200 5 -0.1 -0.097 0.034 0.033 0.003 -0.033 0.034 0.943 0.819
ModelImplied deJong 200 5 0.6 0.578 0.033 0.032 -0.022 -0.036 0.039 0.894 1
ModelImplied deJong 200 5 0.8 0.721 0.055 0.056 -0.079 -0.099 0.096 0.697 1
ModelImplied deJong 200 5 0.6 0.708 0.066 0.064 0.108 0.18 0.127 0.622 1
ModelImplied deJong 200 5 2 2.004 0.102 0.097 0.004 0.002 0.102 0.937 1
ModelImplied deJong 200 5 1 0.942 0.057 0.059 -0.058 -0.058 0.081 0.837 1
ModelImplied deJong 200 5 1.5 1.503 0.081 0.076 0.003 0.002 0.081 0.941 1
ModelImplied deJong 200 5 0.4 0.463 0.046 0.045 0.063 0.156 0.078 0.728 1
ModelImplied EKF 200 5 1.2 1.048 0.037 0.034 -0.152 -0.127 0.156 0.014 1
ModelImplied EKF 200 5 0.8 0.716 0.041 0.039 -0.084 -0.105 0.093 0.425 1
ModelImplied EKF 200 5 0.9 0.798 0.035 0.034 -0.102 -0.113 0.108 0.18 1
ModelImplied EKF 200 5 1.1 0.959 0.028 0.029 -0.141 -0.128 0.144 0.004 1
ModelImplied EKF 200 5 1 1.005 0.079 0.086 0.005 0.005 0.079 0.964 1
ModelImplied EKF 200 5 0.4 0.407 0.053 0.058 0.007 0.017 0.053 0.968 1
ModelImplied EKF 200 5 1 1.172 0.094 0.09 0.172 0.172 0.196 0.523 1
ModelImplied EKF 200 5 0.5 0.477 0.034 0.033 -0.023 -0.046 0.041 0.89 1
ModelImplied EKF 200 5 -0.3 -0.286 0.031 0.032 0.014 -0.047 0.034 0.934 1
ModelImplied EKF 200 5 -0.1 -0.096 0.034 0.033 0.004 -0.035 0.034 0.944 0.82
ModelImplied EKF 200 5 0.6 0.578 0.033 0.032 -0.022 -0.036 0.039 0.896 1
ModelImplied EKF 200 5 0.8 0.72 0.054 0.056 -0.08 -0.1 0.096 0.695 1
ModelImplied EKF 200 5 0.6 0.708 0.066 0.064 0.108 0.18 0.127 0.621 1
ModelImplied EKF 200 5 2 2.004 0.103 0.097 0.004 0.002 0.103 0.932 1
