PFAnons deJong Null 0.965440884463322 5 200 1.1867555205458555e+000 8.0623446413464284e-001 9.0716259462769611e-001 1.0902633458310507e+000 1.6703323525120499e+000 -1.2710241167217190e-001 1.6800040942038075e+000 1.1990849559442867e+000 -4.1493178788632057e-001 6.7182073307161239e-001 7.1683158018461646e-001 1.8489876832337513e+000 2.2020531202922413e+000 2.5007486360652522e+000 1.7923341236038288e+000 2.0194720042427514e+000 1.6231964610943439e+000 2.3615294673967082e-002 2.0892588868415881e-002 3.0660363570276478e-002 3.1335087533170415e-002 1.5189023166350465e-001 9.2130278642309854e-002 1.3035751694977829e-001 2.5815679832586168e-002 3.0589458466651075e-002 3.8798098529131984e-002 3.0550364201403387e-002 9.2153015193188706e-002 1.1037539564900220e-001 1.2081459349402408e-001 9.0151915107799602e-002 1.0029611494867885e-001 8.1869145513902411e-002 -2.3562158489957055e+003 Strong NA NA 2.39999999996508
PFAnons deJong EKF 0.418149109518021 5 200 1.1755353393273966e+000 7.8019627392705404e-001 8.6193573250077637e-001 1.0718746541335773e+000 8.1859402679256843e-001 2.7566733027677059e-001 9.1142695067753421e-001 1.1730432645420634e+000 -4.2427501670074846e-001 6.2536649143775136e-001 6.9584553614536482e-001 8.5049490954139606e-001 5.8490251808250970e-001 2.0486365410893645e+000 9.8889371142178151e-001 1.4477920687868959e+000 4.0421418812576754e-001 1.3348395938285891e-002 1.6053500797750739e-002 2.0817395446113728e-002 1.7718952666770815e-002 8.9871151629354731e-002 5.5259453059260444e-002 7.0307750964225063e-002 1.5944040610464373e-002 2.0016472225904223e-002 2.2391205126087648e-002 1.8352079421397823e-002 4.9332701673978595e-002 4.8222393321907794e-002 9.6990671467301712e-002 5.5951044969443760e-002 7.1859820781492278e-002 4.0960171818990407e-002 -1.8810093836072908e+003 Strong NA NA 2.73000000003958
PFAnons deJong largeK 0.418094164203943 5 200 1.1756235372694219e+000 7.8025347802682021e-001 8.6206134260622447e-001 1.0720409712499168e+000 8.1845393777494491e-001 2.7561295901857114e-001 9.1126612875234414e-001 1.1730743607505996e+000 -4.2426745011987821e-001 6.2541460477890631e-001 6.9587880729064822e-001 8.5049092723574171e-001 5.8484974564373982e-001 2.0486343303767471e+000 9.8889957709696386e-001 1.4477942223809537e+000 4.0410507683599933e-001 1.3349603422469464e-002 1.6054773918119811e-002 2.0820860345070122e-002 1.7722189099789537e-002 8.9859602283900900e-002 5.5249547345718956e-002 7.0294425865165197e-002 1.5944209605410167e-002 2.0016492440114574e-002 2.2393098403680919e-002 1.8353205978347928e-002 4.9329899031459026e-002 4.8220431453348332e-002 9.6990265243407148e-002 5.5946930237286682e-002 7.1859401396837122e-002 4.0957895385500799e-002 -2.2309982826470464e+003 Strong NA NA 2.61999999999534
PFAnons deJong deJong 0.418149110687024 5 200 1.1755353039517364e+000 7.8019626932912034e-001 8.6193575017457469e-001 1.0718746708204427e+000 8.1859415123637103e-001 2.7566729220910924e-001 9.1142703536964575e-001 1.1730433116663641e+000 -4.2427500405261848e-001 6.2536654595855135e-001 6.9584548830175552e-001 8.5049483469684761e-001 5.8490247694048425e-001 2.0486364837872211e+000 9.8889360521333103e-001 1.4477920774815074e+000 4.0421406464973875e-001 1.3348395313145970e-002 1.6053501489967606e-002 2.0817396943458761e-002 1.7718952015438220e-002 8.9871229222669130e-002 5.5259465113008083e-002 7.0307739322719248e-002 1.5944042481717397e-002 2.0016472829523506e-002 2.2391207711997981e-002 1.8352080520978184e-002 4.9332660614013799e-002 4.8222375902258717e-002 9.6990647694021298e-002 5.5951058601016394e-002 7.1859869049125724e-002 4.0960298703265278e-002 -1.8810093836072870e+003 Strong NA NA 4.92000000004191
PFAnons deJong FreeParm 0.417801284850702 5 200 1.1997656293164018e+000 8.1342823032405154e-001 8.4734877993466784e-001 1.0722875884755991e+000 8.3270367530476452e-001 4.1397779973812882e-001 1.0385123245980430e+000 1.1994736055727886e+000 -4.1466549421424093e-001 5.9255204229388991e-001 6.7589672771825871e-001 7.8540013709725831e-001 6.3566417022779764e-001 1.9869993901750380e+000 9.7011190656553126e-001 1.4849859308867410e+000 4.2956829470851265e-001 5.6394968336750992e-002 -2.0223457278893842e-001 3.8658587459207667e+000 -1.9553540589959384e+000 3.6922101543608519e+000 1.3688880302462732e-002 1.6109709274887984e-002 2.1595996289232686e-002 1.8798256409148405e-002 8.6279791654682580e-002 5.9026970232703806e-002 7.8855703584592457e-002 1.6035858213535314e-002 2.1402325363523270e-002 2.2807197030231020e-002 2.0462975340351450e-002 4.6291769480431254e-002 4.8945456865155668e-002 9.4266067948589008e-002 5.6129710722907816e-002 7.3944499606503913e-002 4.2614463515165714e-002 1.4210553052580019e-001 1.3980600529495735e-001 4.0968527556500328e-001 3.1551378347607745e-001 4.0185859936791196e-001 -2.0479070293260493e+003 Strong NA NA 3.82000000000698
PFAnons deJong Null 0.97256769828733 5 200 1.1938167872541157e+000 8.2593742617729948e-001 8.5592945481258942e-001 1.0348685587231943e+000 1.7399079750357895e+000 2.2087115316452466e-002 1.7401883580617896e+000 1.2195610629958797e+000 -4.1872298233071414e-001 6.2264691321636034e-001 7.2041211490721202e-001 1.8329050013702861e+000 2.2692199888101849e+000 2.4990098575924637e+000 1.8735171287772709e+000 2.0747768545344352e+000 1.7858181598467424e+000 2.3724487209664857e-002 2.0961578861429884e-002 3.0254429121394189e-002 3.1352632592794409e-002 1.4988683377888712e-001 9.4972436984272351e-002 1.4006126503818644e-001 2.5656611984250923e-002 3.1407509354547718e-002 3.9281862468823606e-002 3.2424650933087967e-002 9.1172013054071258e-002 1.1288619840666154e-001 1.2101622213312964e-001 9.5155940689310312e-002 1.0164735653523485e-001 8.9097529977290729e-002 -2.3694345931354892e+003 Strong NA NA 2.73000000003958
PFAnons deJong EKF 0.431697781308312 5 200 1.1808994630217973e+000 8.0069259968609074e-001 8.1570961544386422e-001 1.0328149677429577e+000 8.9752013369105321e-001 4.4180051801884779e-001 1.1149945840067386e+000 1.1861984211863141e+000 -4.1854171441446691e-001 5.7090924912083629e-001 6.6783541063938723e-001 7.7690907358232830e-001 6.3411406118036306e-001 1.9853817628327033e+000 9.7396174629583621e-001 1.4877476891910990e+000 4.2778237568388544e-001 1.3151919955732103e-002 1.5735936450023674e-002 2.0389778175917975e-002 1.7162278522112662e-002 8.9064911798754212e-002 6.1841274180471376e-002 8.2946421500188938e-002 1.5926698048269891e-002 2.1434377348262677e-002 2.1990080693425597e-002 2.0176978132003229e-002 4.6539133025013876e-002 4.9327468187854842e-002 9.4253971171147741e-002 5.6926953702538662e-002 7.4097611229209687e-002 4.2440512211302357e-002 -1.8838996780943442e+003 Strong NA NA 2.61999999999534
PFAnons deJong largeK 0.431607248268384 5 200 1.1809783034264092e+000 8.0074546260152613e-001 8.1584031083022945e-001 1.0329857764185650e+000 8.9724896372690344e-001 4.4167280215314708e-001 1.1146633849724075e+000 1.1862306999808157e+000 -4.1853161477496470e-001 5.7096102874965682e-001 6.6788103087292050e-001 7.7691146130331412e-001 6.3409639374032167e-001 1.9853833225789999e+000 9.7392856472452927e-001 1.4877448248404763e+000 4.2771927880397687e-001 1.3153176286187852e-002 1.5737115729724607e-002 2.0393339201249312e-002 1.7166010857296840e-002 8.9053501759262008e-002 6.1829469934534510e-002 8.2926313643502642e-002 1.5926736661389721e-002 2.1433447665130161e-002 2.1992218588962109e-002 2.0177814520509478e-002 4.6536490285636306e-002 4.9325641953880277e-002 9.4253756345359527e-002 5.6920689859912318e-002 7.4097208007405879e-002 4.2439649302371471e-002 -2.2338999708732827e+003 Strong NA NA 2.51000000000931
PFAnons deJong deJong 0.431697769125409 5 200 1.1808994942491491e+000 8.0069262182396372e-001 8.1570969905277768e-001 1.0328149929385693e+000 8.9752037526157258e-001 4.4180039726048170e-001 1.1149946481577553e+000 1.1861984086074726e+000 -4.1854176028253748e-001 5.7090923243162384e-001 6.6783538685227761e-001 7.7690907607860793e-001 6.3411398675871755e-001 1.9853819001871660e+000 9.7396171626565220e-001 1.4877475014156203e+000 4.2778248743188507e-001 1.3151918810317338e-002 1.5735936058532893e-002 2.0389777909848163e-002 1.7162280450070008e-002 8.9064884227856841e-002 6.1841258844996409e-002 8.2946414622766682e-002 1.5926700490564299e-002 2.1434378747548950e-002 2.1990081266985068e-002 2.0176978741885392e-002 4.6539099748471223e-002 4.9327412381970401e-002 9.4253939420683358e-002 5.6926959107347241e-002 7.4097584439875491e-002 4.2440480051084799e-002 -1.8838996780943523e+003 Strong NA NA 4.79999999998836
PFAnons deJong FreeParm 0.412882411808253 5 200 1.2268635482908714e+000 7.9273435904987988e-001 8.7430324488470956e-001 1.0901057865609505e+000 8.7247428112344383e-001 2.3088506585708260e-001 9.3357397745740023e-001 1.1908185579614474e+000 -4.1007627941593155e-001 5.6287382398469943e-001 7.1044211628662968e-001 7.5621762505967105e-001 5.4057962494084166e-001 2.0408510918260236e+000 9.9942760393377339e-001 1.5868678086042316e+000 4.8528619212104185e-001 1.1271701289532149e-002 -9.8484476736248924e-002 3.8153171807665496e+000 -2.2408462654068693e+000 3.9682823299145142e+000 1.3648681217970096e-002 1.6449839096926114e-002 2.1353112728970267e-002 1.8534494984158222e-002 8.5786106267024376e-002 5.3509203873425178e-002 7.1401713883925771e-002 1.6198987165083504e-002 2.0447346113824420e-002 2.1478491648210682e-002 1.8203834112884711e-002 4.4478249886379988e-002 4.6985840899243771e-002 9.6229409639199640e-002 5.7314615539568736e-002 7.8961229289854648e-002 4.4891544407932110e-002 1.4113543325522920e-001 1.4477331339339120e-001 4.0349677847165921e-001 3.3183988214343235e-001 4.3036788957960370e-001 -2.0549409714387220e+003 Strong NA NA 3.92999999999302
PFAnons deJong Null 0.976459828234621 5 200 1.2126732587072435e+000 8.1077973339338960e-001 8.9024237442647103e-001 1.0611192807835941e+000 1.8898121529291900e+000 -2.0125512969979234e-001 1.9112447737151765e+000 1.2011087697916494e+000 -4.0625684700527581e-001 5.7418438566400620e-001 7.1773733622836089e-001 1.6987121690422218e+000 2.2547771954568652e+000 2.3860913984477441e+000 1.9778269566366946e+000 2.2102030074865993e+000 1.9241145044218750e+000 2.3796731958321382e-002 2.0605609552489280e-002 3.0147252617703742e-002 3.1206293426115729e-002 1.4942923580688977e-001 9.7308608695628199e-002 1.4895079145366458e-001 2.5555378081570480e-002 3.1939561817541602e-002 3.6192456969830950e-002 3.0965259298942532e-002 8.4616383433677972e-002 1.1222893665144283e-001 1.1605471532111294e-001 9.9460431351540965e-002 1.0924261341622367e-001 9.6203366654251263e-002 -2.3816478325725366e+003 Strong NA NA 2.73000000003958
PFAnons deJong EKF 0.423837247084314 5 200 1.2074618957313021e+000 7.8019624651331143e-001 8.4323907481191118e-001 1.0507512705349848e+000 9.1684476207856114e-001 2.4648298219401124e-001 9.8310882664443089e-001 1.1798601003687561e+000 -4.1468046117689084e-001 5.4441879426811746e-001 7.0345205702196223e-001 7.5429346149337650e-001 5.4563342627963840e-001 2.0429882063615858e+000 9.9508980706013550e-001 1.5892559290779966e+000 4.9660515778370345e-001 1.3148946352300682e-002 1.6112649112942301e-002 2.0193788569700871e-002 1.7042486781380872e-002 8.7890729972519815e-002 5.5653430544611748e-002 7.4526544324342539e-002 1.5968111656567776e-002 2.0402892693867688e-002 2.0596716248302890e-002 1.7903065951015745e-002 4.4796000706350057e-002 4.7557260490564149e-002 9.6364162060030581e-002 5.7902159190206789e-002 7.9059119790042889e-002 4.5208112800296359e-002 -1.8914778989420142e+003 Strong NA NA 2.84999999997672
PFAnons deJong largeK 0.423752493659118 5 200 1.2075424026920889e+000 7.8024858944947573e-001 8.4337380418582830e-001 1.0509267676706764e+000 9.1665800293161015e-001 2.4641973190594940e-001 9.8290155731983309e-001 1.1798847442291325e+000 -4.1466711992406724e-001 5.4446832326744132e-001 7.0349400213119984e-001 7.5428268080928107e-001 5.4559563056857330e-001 2.0429674541826568e+000 9.9506988932669971e-001 1.5892516397303258e+000 4.9650556125703776e-001 1.3150068552202675e-002 1.6113691441169503e-002 2.0197359543019152e-002 1.7045969216739870e-002 8.7881618632910732e-002 5.5643891100639463e-002 7.4511779191113625e-002 1.5968440937385336e-002 2.0402363390051418e-002 2.0599162847401820e-002 1.7904150377438508e-002 4.4793631090573841e-002 4.7555406311981685e-002 9.6363161078899223e-002 5.7896314222139547e-002 7.9058946854456080e-002 4.5206141047685874e-002 -2.2414819890201552e+003 Strong NA NA 2.72999999998137
PFAnons deJong deJong 0.423837235505722 5 200 1.2074619447883448e+000 7.8019627525005453e-001 8.4323910524275270e-001 1.0507513009956551e+000 9.1684463814412276e-001 2.4648297097210178e-001 9.8310870563347619e-001 1.1798601163604607e+000 -4.1468042931241561e-001 5.4441890066313969e-001 7.0345212060610018e-001 7.5429346217481652e-001 5.4563337472283935e-001 2.0429881611050655e+000 9.9508990032991695e-001 1.5892558389345328e+000 4.9660516995950715e-001 1.3148949908557181e-002 1.6112650706643795e-002 2.0193791981983438e-002 1.7042493214964365e-002 8.7890860400036297e-002 5.5653414891183625e-002 7.4526647351805780e-002 1.5968112128815763e-002 2.0402893325050252e-002 2.0596720489303475e-002 1.7903067573993563e-002 4.4796020167033594e-002 4.7557242031134851e-002 9.6364178469631884e-002 5.7902177037471157e-002 7.9059143189769393e-002 4.5208222623420773e-002 -1.8914778989420206e+003 Strong NA NA 6.45000000001164
PFAnons deJong FreeParm 0.417433266007322 5 200 1.1745824696379625e+000 7.6039533988879804e-001 9.2920065424687881e-001 1.1151929068472646e+000 7.7304834638377240e-001 3.3819552372828243e-001 9.2100314481893564e-001 1.1940723281633863e+000 -3.8884886486266101e-001 6.1440420793757244e-001 7.3174564799112707e-001 8.0570855473034697e-001 5.1885765216622048e-001 2.2797698623142160e+000 1.0077435578298308e+000 1.4679738424684179e+000 3.6410858020002829e-001 -9.3403333797975691e-002 1.0948839297671867e-001 3.8854331177230494e+000 -1.7982534473295784e+000 3.6549451177624364e+000 1.2725354229273525e-002 1.6341738699882861e-002 2.2037103440747181e-002 1.8767985888131184e-002 8.1868632846918296e-002 5.3167456930867225e-002 6.9900760825431923e-002 1.4946034570261779e-002 1.9156538312472653e-002 2.1764183845117305e-002 1.8674451242629585e-002 4.5691124860923568e-002 4.2828796499569430e-002 1.0643080707176342e-001 5.5064425184686162e-002 7.3082121857503943e-002 3.8310628368226518e-002 1.4233256473150635e-001 1.3848937240584785e-001 4.1028476535123576e-001 3.0828290060737396e-001 3.9543953509424512e-001 -2.0410594446512771e+003 Strong NA NA 4.04999999998836
PFAnons deJong Null 0.964240002107839 5 200 1.1569482507983522e+000 7.6589337135271074e-001 9.4903434275426501e-001 1.0822962888651799e+000 1.6286940544854869e+000 -4.0262076419399398e-002 1.6296893517871116e+000 1.2004226252452683e+000 -3.8083582098449387e-001 6.4813909753206189e-001 7.8572874571540441e-001 1.6998484637571103e+000 2.1465363928840127e+000 2.7163296288346301e+000 1.9295852477205251e+000 2.1108660648922402e+000 1.8075404502054910e+000 2.1665294823488369e-002 2.0041425925150947e-002 3.1613825552219782e-002 3.2029592969366978e-002 1.5382122477914770e-001 9.2684149708165464e-002 1.3007361580622681e-001 2.4792033194728180e-002 2.8167819292712382e-002 3.8487461205515341e-002 3.0060807261533134e-002 8.6400415765836000e-002 1.0673975583731125e-001 1.3006649202279824e-001 9.6107965120144426e-002 1.0479428214391807e-001 8.9701066305091323e-002 -2.3732031210650471e+003 Strong NA NA 2.61999999999534
PFAnons deJong EKF 0.426836881349087 5 200 1.1570362903078841e+000 7.4921330966019917e-001 8.9370163780631173e-001 1.0725778687432250e+000 8.2359479953741010e-001 3.6956886536235095e-001 9.8943016702871678e-001 1.1837491064049226e+000 -3.9459521156136240e-001 5.9360678479529472e-001 7.2403265847787035e-001 8.0922717838380209e-001 5.1894327103828430e-001 2.2769433886639647e+000 1.0053215252930356e+000 1.4703553656946242e+000 3.6765996396958239e-001 1.2305989052864974e-002 1.6020624167257767e-002 2.0709697016525093e-002 1.7122801470896721e-002 8.3878719443508290e-002 5.5686308328852727e-002 7.3884326338502934e-002 1.4789771113417864e-002 1.9298544710658932e-002 2.0868423865034468e-002 1.8410944547218522e-002 4.6086830657328548e-002 4.3145597023535411e-002 1.0634277980957466e-001 5.5700967699855511e-002 7.3166078799934559e-002 3.8298585529679595e-002 -1.8764641217402132e+003 Strong NA NA 2.84000000002561
