PFAstat ModelImplied ModelImplied 0.434833111672236 5 200 1.1221804964949122e+00 7.5906464129384177e-01 9.5084552712163806e-01 1.0398303298417431e+00 7.4960649535080115e-01 3.5800119204671083e-01 9.2058267325449883e-01 5.5512546513909178e-01 -1.1108701815421058e-01 -3.3209735507463367e-01 5.9524567921058535e-01 7.4014054441515753e-01 7.0389714329488473e-01 1.8837281866539886e+00 9.8390556907270743e-01 1.4047087242314760e+00 4.5124633196059999e-01 4.2811749823061830e-02 4.3998340106801287e-02 4.0182538525520770e-02 3.5872462617608167e-02 7.8469520989724276e-02 4.9638324541725003e-02 7.8745321046519157e-02 3.2241898530851749e-02 3.1365503721245240e-02 3.4803667212960306e-02 3.0145249135892314e-02 5.3606038278495818e-02 6.0048906944026009e-02 9.1173392991397220e-02 5.8360014000439747e-02 7.4554273423711778e-02 4.3944223189164251e-02 -1.9828220478369760e+03 Strong NA NA 5.048
PFAstat ModelImplied ModelImplied 0.427277240338185 5 200 1.2442249335022491e+00 7.8002801695328294e-01 9.2366692870768663e-01 1.1203588292317632e+00 8.0392341948801627e-01 3.4907028645271493e-01 9.5549266343637829e-01 5.1243612811551720e-01 -1.1199125580111312e-01 -2.7894971413447944e-01 5.7795846618628754e-01 8.2460888618792427e-01 5.3021189132011770e-01 1.9835348985438537e+00 9.6440904646533188e-01 1.5972684406326876e+00 4.0873129473127590e-01 5.0741417565002972e-02 4.7627702693189139e-02 4.3361177399315359e-02 4.0622357072368859e-02 7.5036726447330754e-02 4.5732716850596183e-02 7.6387447559512642e-02 3.4149718497060576e-02 3.1627242183874971e-02 3.6740268280059066e-02 3.1780726152354229e-02 5.4572788092861375e-02 6.5298342713162510e-02 9.5217410591134144e-02 5.8007762267474207e-02 8.0270140162990666e-02 4.8895639097277101e-02 -1.9928698582463614e+03 Strong NA NA 5.10099999999989
PFAstat ModelImplied ModelImplied 0.420516814645326 5 200 1.1842281719273793e+00 8.1430406002392219e-01 9.0753805853624714e-01 1.1420095329947872e+00 7.9266223122808510e-01 3.1780474836282585e-01 9.2008076348927059e-01 5.1455021180614569e-01 -8.5999182816453232e-02 -3.1573557102003097e-01 6.0671222183999229e-01 6.9808852670790700e-01 6.5565879321414278e-01 1.9468648372156625e+00 1.0759035180665237e+00 1.3951186315958459e+00 3.9315040044393179e-01 4.8832570286873059e-02 4.8789569859706027e-02 4.0807388763713884e-02 4.0606438269991454e-02 7.3673639291310877e-02 4.4510100517088508e-02 7.4968388078918244e-02 3.4157551020670356e-02 3.0376947308802773e-02 3.6582363901378034e-02 3.0213691538770109e-02 5.0579335097213213e-02 6.2232415008330114e-02 9.4482607726234610e-02 6.1495890922209993e-02 7.0480420967334312e-02 4.8333000055994106e-02 -1.9801677460595258e+03 Strong NA NA 5.31499999999983
PFAstat ModelImplied ModelImplied 0.414045671818457 5 200 1.2859326805560263e+00 8.1117198955554382e-01 9.6522585599613420e-01 1.1264377213020975e+00 8.6813566412861987e-01 3.5129197037861981e-01 1.0102863135623812e+00 4.0024570191054576e-01 -7.7451566739315386e-02 -2.9053839142301463e-01 6.3379999998827719e-01 8.5510875308017631e-01 4.7177260646265418e-01 2.0538588936870008e+00 1.0395904429464342e+00 1.4774377734754658e+00 3.8674536529030362e-01 5.8565848085220050e-02 5.1330701124218343e-02 4.0206603023121582e-02 3.6969540992270525e-02 8.0244368604967226e-02 4.7818716207851650e-02 7.9894719178725246e-02 3.7879010174909314e-02 3.0040827289262426e-02 4.0020121371889879e-02 2.9160083229010276e-02 5.7425753357046971e-02 7.3177242676760387e-02 9.8620322459515367e-02 5.8893192362218731e-02 7.6517976938547394e-02 4.5591542333487681e-02 -2.0018278833901559e+03 Strong NA NA 5.25099999999998
PFAstat ModelImplied ModelImplied 0.435665996069582 5 200 1.2204818460345011e+00 7.7899877804654505e-01 8.6782786321303262e-01 1.0783419208759284e+00 8.9537173860998143e-01 3.5297706857256189e-01 1.0345237863745256e+00 5.0930106263649788e-01 -1.0291093514184065e-01 -2.7555586636830004e-01 6.3583312936866410e-01 7.6786663167498737e-01 5.6897642068092402e-01 1.9269901269594873e+00 9.0891517972370028e-01 1.5456852466255679e+00 4.4906948410385883e-01 4.8251837297726925e-02 4.6298456603891210e-02 3.7289345495375707e-02 3.4487706723965596e-02 7.6189785518820094e-02 4.7425814542600121e-02 7.9011775780728280e-02 3.4555082719971784e-02 2.8502363726092023e-02 3.7611862306397313e-02 2.8480348618790181e-02 5.3046675373040503e-02 6.3512493057250666e-02 9.2650338244161190e-02 5.6692240874432934e-02 7.7259433744315167e-02 4.7217767736960244e-02 -1.9906510092473402e+03 Strong NA NA 5.46100000000001
PFAstat ModelImplied ModelImplied 0.423081521185123 5 200 1.2244607743275662e+00 7.7249451142525516e-01 9.3314940779818323e-01 1.1359130950882024e+00 7.2680037536150077e-01 2.6948718435773006e-01 8.2672236906841834e-01 4.9790477661500532e-01 -8.3818848648858052e-02 -3.4408770009962358e-01 6.0609239048484620e-01 7.6910086867941485e-01 5.7083622774612075e-01 2.0582295743088461e+00 1.1228909737333186e+00 1.5182465198179553e+00 4.0981584079579220e-01 4.6796945071318964e-02 4.6982782728860382e-02 4.3509824468560353e-02 4.1463545010728381e-02 7.9426643305330585e-02 4.5846760339010716e-02 7.2885218087139519e-02 3.4153446235657227e-02 3.2064297954497605e-02 3.4623755748519176e-02 3.0785629442666617e-02 5.2199616813639195e-02 6.3141196430957960e-02 9.8300201665752762e-02 6.2772369654207433e-02 7.6852631839471941e-02 4.8046177895281900e-02 -2.0038245885812059e+03 Strong NA NA 5.1869999999999
PFAstat ModelImplied ModelImplied 0.429497033298638 5 200 1.1711743239099950e+00 8.4039205417253449e-01 9.0013220820232509e-01 1.1143341125927846e+00 7.7809998878407272e-01 2.7952171442434554e-01 8.7851431851156947e-01 5.3628410343007671e-01 -1.6304523166173324e-01 -2.4750705312506521e-01 5.5499066721974055e-01 7.2413042052737553e-01 7.1593623454673183e-01 1.8800965103388867e+00 9.9687866336969999e-01 1.6033605568311640e+00 3.9870202812456129e-01 4.4362909313190868e-02 4.4476553085817466e-02 4.4669028667398684e-02 4.2083791635435616e-02 7.9554183212409688e-02 4.5837998808658145e-02 7.3463394978820609e-02 3.2929541416770985e-02 3.4470971315579732e-02 3.1730841341102559e-02 3.1191037451744365e-02 5.3568153041510358e-02 6.4543037005927006e-02 9.2506107645581689e-02 5.8559223878277243e-02 8.0474561169953121e-02 4.7594820317590485e-02 -1.9956570256221382e+03 Strong NA NA 4.99799999999982
PFAstat ModelImplied ModelImplied 0.442000508797767 5 200 1.0787528189270805e+00 7.6631206813655561e-01 9.9006263468312883e-01 1.1390481173760409e+00 6.9130343348898649e-01 2.9587518628718018e-01 8.1793686480098104e-01 4.6788460536866711e-01 -1.3380339678505002e-01 -3.1075671788203951e-01 6.0174058116306062e-01 7.1566838481235606e-01 7.4802487900184389e-01 1.9509585277549577e+00 9.0722073661238545e-01 1.5284371720704326e+00 4.6020752177706464e-01 4.6986204999988491e-02 4.6572868206580395e-02 4.3994792778189004e-02 4.0374508001527511e-02 8.6243608155880780e-02 4.8608678193745272e-02 7.0857003793810339e-02 3.5815818146686496e-02 3.5718069053067777e-02 3.3934844575467304e-02 3.0409408481650992e-02 5.7642492424949163e-02 6.5275408896941015e-02 9.5036054023930866e-02 5.3895693726093472e-02 7.9342674920472020e-02 4.7808861788234069e-02 -1.9891566513162386e+03 Strong NA NA 5.20100000000002
PFAstat ModelImplied ModelImplied 0.430399905222624 5 200 1.1582139941554861e+00 7.1641701116184342e-01 8.7396251208552822e-01 1.0638863918660737e+00 8.9275800782101522e-01 3.1288316713108161e-01 1.0024135644403438e+00 4.6073152409028495e-01 -1.1291434031266512e-01 -2.2778295673729154e-01 5.6851819495527267e-01 7.5788613159688611e-01 5.6539264394862210e-01 2.1031731184175277e+00 1.1473436813771920e+00 1.2704658960884478e+00 3.8027894977982796e-01 5.1702811660093384e-02 4.8927276418054041e-02 4.0557085256674369e-02 4.0943968609564854e-02 7.8338597148565878e-02 4.5842833357096990e-02 8.2770975693016918e-02 3.5907154062109967e-02 3.1718105461869636e-02 3.8105279637515567e-02 3.1649219122958566e-02 5.7303556099866197e-02 6.6088224555547387e-02 1.0002864625606828e-01 6.5729270085936597e-02 6.6420286561381894e-02 4.6208348779373777e-02 -1.9772021853616377e+03 Strong NA NA 5.50899999999979
PFAstat ModelImplied ModelImplied 0.436052298633298 5 200 1.1420217889705613e+00 7.8024566412471807e-01 8.6279177242967764e-01 1.0844734469363249e+00 9.3247802799508483e-01 3.7892262721281322e-01 1.0864573745353741e+00 4.2677367187393095e-01 -1.0584748114308122e-01 -3.2691798479326972e-01 5.6941080317839354e-01 7.1335465978917856e-01 7.0211257074091948e-01 2.0607775985985022e+00 1.0122490037370782e+00 1.6022274851155009e+00 3.7654615508975392e-01 5.1628542540325471e-02 4.9686924897097910e-02 3.9545036385236938e-02 3.8233762579132372e-02 8.4613401655180262e-02 5.0174472301624425e-02 8.4032013894877494e-02 3.7570296562864154e-02 3.1244513363674762e-02 3.9306868861576263e-02 3.1259803423770820e-02 5.6473612112886241e-02 6.7769779733338087e-02 9.9808638639536360e-02 6.2636770989453722e-02 7.9718669816500456e-02 5.0334222802089316e-02 -2.0043118341315064e+03 Strong NA NA 5.66499999999996
