PFAstat ModelImplied ModelImplied 1
PFAstat ModelImplied FreeParm 0
PFAstat ModelImplied Null 0
PFAstat ModelImplied deJong 271
PFAstat ModelImplied EKF 228
PFAstat ModelImplied largeK 0
PFAstat ModelImplied ModelImplied 0
PFAstat ModelImplied FreeParm 0
PFAstat ModelImplied Null 0
PFAstat ModelImplied deJong 289
PFAstat ModelImplied EKF 211
PFAstat ModelImplied largeK 0
