"modelName","ICspecTRUE","ICfitted","N","T","param_name","true_value","param_type","param_mean","param_sd","se_mean","se_sd","sd_minus_se","bias","rel_bias","rmse","coverage","power"
"PFAnons","Null","EKF",200,5,"U55",1.5,"measurement",1.50573319549676,0.0756556288619368,0.0749194470856094,0.00337558313445914,0.000736181776327421,0.0057331954967641,0.00382213033117607,0.0757970722438687,0.944,1
"PFAnons","Null","EKF",200,5,"U66",0.4,"measurement",0.47675630962753,0.0425314888418426,0.0395893088757123,0.00200892618408683,0.00294217996613031,0.0767563096275299,0.191890774068825,0.0877316405617427,0.496,1
"PFAnons","Null","FreeParm",20,50,"Z21",1.2,"measurement",1.20003711069362,0.00390316711792431,0.00391813054903852,0.000355682787587685,-1.4963431114204e-05,3.7110693621667e-05,3.09255780180558e-05,0.00388058538393948,0.976744186046512,1
"PFAnons","Null","FreeParm",20,50,"Z31",0.8,"measurement",0.800457298088719,0.00473507958376907,0.00470045084192829,0.000444628031740619,3.46287418407816e-05,0.000457298088718527,0.000571622610898159,0.00472962907132604,0.930232558139535,1
"PFAnons","Null","FreeParm",20,50,"Z52",0.9,"measurement",0.899650022714413,0.00530872887151961,0.00554221832181002,0.000530627893768921,-0.000233489450290403,-0.000349977285587388,-0.000388863650652654,0.00528936495759414,0.988372093023256,1
"PFAnons","Null","FreeParm",20,50,"Z62",1.1,"measurement",1.09970928058197,0.00434344429007898,0.00463092191678011,0.000438128907432708,-0.000287477626701132,-0.00029071941803438,-0.000264290380031254,0.00432789321788889,0.965116279069767,1
"PFAnons","Null","FreeParm",20,50,"V11",0.5,"process_noise",0.476812496171982,0.0279835411904203,0.0432475085040782,0.00231632419145716,-0.0152639673136579,-0.0231875038280182,-0.0463750076560364,0.0362164789353549,0.988372093023256,1
"PFAnons","Null","FreeParm",20,50,"V21",0.1,"process_noise",0.0930625739290635,0.0270706503272058,0.0273664180002678,0.000997739516384951,-0.000295767673062018,-0.00693742607093646,-0.0693742607093646,0.0277925678116977,0.953488372093023,0.953488372093023
"PFAnons","Null","FreeParm",20,50,"V22",0.5,"process_noise",0.496500914873125,0.0299702719221645,0.0356399464049308,0.00157727861405349,-0.00566967448276629,-0.00349908512687525,-0.00699817025375049,0.0300002734950482,0.965116279069767,1
"PFAnons","Null","FreeParm",20,50,"T11",1.2,"time_series",1.19953346372989,0.00291847605881992,0.00290266253040491,0.000258141468885348,1.58135284150183e-05,-0.000466536270110174,-0.000388780225091812,0.00293872725349266,0.930232558139535,1
"PFAnons","Null","FreeParm",20,50,"T21",-0.4,"time_series",-0.399936910513935,0.00348279863976613,0.00408935662520031,0.000372707815477441,-0.000606557985434178,6.30894860653708e-05,-0.000157723715163427,0.00346306532686236,0.965116279069767,1
"PFAnons","Null","FreeParm",20,50,"T12",0.6,"time_series",0.599599826944875,0.00395737386578509,0.00425956489838174,0.000380020066460098,-0.000302191032596657,-0.000400173055125297,-0.000666955091875495,0.00395459782658706,0.965116279069767,1
"PFAnons","Null","FreeParm",20,50,"T22",0.7,"time_series",0.699626163885028,0.00354525248205716,0.00339386866225142,0.000323354121960195,0.000151383819805745,-0.00037383611497166,-0.000534051592816657,0.00354435037614559,0.941860465116279,1
"PFAnons","Null","FreeParm",20,50,"U11",0.8,"measurement",0.795162444499332,0.0396394707191128,0.0425842865519807,0.00175994791274428,-0.00294481583286791,-0.00483755550066811,-0.00604694437583514,0.039704140786758,0.965116279069767,1
"PFAnons","Null","FreeParm",20,50,"U22",0.6,"measurement",0.598368282582033,0.0402617592477587,0.0396386295057467,0.00187993592386456,0.000623129742012035,-0.00163171741796708,-0.00271952902994514,0.0400602398220395,0.941860465116279,1
"PFAnons","Null","FreeParm",20,50,"U33",2,"measurement",1.99950761640554,0.0858241820422595,0.0932343174106098,0.00384235330638937,-0.00741013536835027,-0.000492383594462575,-0.000246191797231288,0.08532516593187,0.953488372093023,1
"PFAnons","Null","FreeParm",20,50,"U44",1,"measurement",1.00175027227208,0.0540039011123191,0.0520533480356772,0.00237090008815921,0.0019505530766419,0.00175027227207947,0.00175027227207947,0.0537175289117353,0.941860465116279,1
"PFAnons","Null","FreeParm",20,50,"U55",1.5,"measurement",1.49310747441565,0.0751349099851682,0.072132597950216,0.00339708983011354,0.0030023120349522,-0.00689252558434572,-0.00459501705623048,0.0750141260758015,0.941860465116279,1
"PFAnons","Null","FreeParm",20,50,"U66",0.4,"measurement",0.395279827232122,0.0303029326555087,0.031073520536614,0.00142674723681065,-0.000770587881105258,-0.00472017276787801,-0.011800431919695,0.0304937735737562,0.953488372093023,1
"PFAnons","Null","FreeParm",20,50,"X01",1,"init_cond",-0.0066257328543683,0.0905167611868855,0.0943250358647067,0.00672678267241033,-0.00380827467782117,-1.00662573285437,-1.00662573285437,1.01064008398417,0,0.0348837209302326
"PFAnons","Null","FreeParm",20,50,"X02",0.5,"init_cond",-0.0136171645078426,0.0885649760586329,0.102316685679855,0.0097263375608476,-0.0137517096212225,-0.513617164507843,-1.02723432901569,0.52110952803421,0,0.0116279069767442
"PFAnons","Null","FreeParm",20,50,"P011",1.2,"init_cond",0.0274845448921622,0.0257919810030519,0.0411470650512975,0.0230404730087506,-0.0153550840482455,-1.17251545510784,-0.977096212589865,1.17279579789555,0,0
"PFAnons","Null","FreeParm",20,50,"P012",0.3,"init_cond",-0.00351016652998957,0.0254517022198761,0.0316236338814392,0.0150631738139309,-0.00617193166156316,-0.30351016652999,-1.01170055509997,0.304563093465085,0,0
"PFAnons","Null","FreeParm",20,50,"P022",0.7,"init_cond",0.0356710107625889,0.0420593910738404,0.0480183639928226,0.0295352735348636,-0.00595897291898226,-0.664328989237411,-0.949041413196302,0.665643619844654,0,0
"PFAnons","Null","FreeParm",200,5,"Z21",1.2,"measurement",1.20514758903228,0.0327872950814932,0.030733849438744,0.00219964256447841,0.00205344564274918,0.00514758903228008,0.00428965752690006,0.0330513867360506,0.915254237288136,1
"PFAnons","Null","FreeParm",200,5,"Z31",0.8,"measurement",0.803486419684932,0.0371079883109161,0.0360998591132141,0.0021541374760865,0.00100812919770202,0.0034864196849318,0.00435802460616475,0.0371145308939522,0.966101694915254,1
"PFAnons","Null","FreeParm",200,5,"Z52",0.9,"measurement",0.903592655386416,0.0625936174067194,0.0592985004866049,0.004452802726013,0.00329511692011456,0.0035926553864164,0.00399183931824044,0.0624312826551742,0.932203389830508,1
"PFAnons","Null","FreeParm",200,5,"Z62",1.1,"measurement",1.09978393896741,0.0585317151399406,0.0517654430289427,0.00437771417581529,0.00676627211099782,-0.000216061032589865,-0.000196419120536241,0.0582835721799648,0.898305084745763,1
"PFAnons","Null","FreeParm",200,5,"V11",0.5,"process_noise",0.476332202293229,0.0486218212950576,0.0500673007038522,0.00390007673691993,-0.00144547940879454,-0.023667797706771,-0.047335595413542,0.0538907372866882,0.898305084745763,1
"PFAnons","Null","FreeParm",200,5,"V21",0.1,"process_noise",0.100907948644024,0.0353591805708144,0.0312368826056137,0.00174411111680072,0.00412229796520065,0.000907948644024256,0.00907948644024256,0.0352207396134237,0.88135593220339,0.889830508474576
"PFAnons","Null","FreeParm",200,5,"V22",0.5,"process_noise",0.500056213701263,0.0531902589896459,0.0533859660785323,0.0040908973973719,-0.00019570708888636,5.62137012627417e-05,0.000112427402525483,0.0529644268281592,0.940677966101695,1
"PFAnons","Null","FreeParm",200,5,"T11",1.2,"time_series",1.20205422622256,0.0280890817569123,0.0306264740236905,0.00123733190785509,-0.00253739226677823,0.00205422622256468,0.00171185518547057,0.0280451412580653,0.957627118644068,1
"PFAnons","Null","FreeParm",200,5,"T21",-0.4,"time_series",-0.402058297776417,0.0353400976124419,0.0407573264695828,0.00324327764888002,-0.00541722885714084,-0.00205829777641692,0.00514574444104229,0.0352501773047537,0.991525423728814,1
"PFAnons","Null","FreeParm",200,5,"T12",0.6,"time_series",0.597593865974093,0.0606824910190552,0.0555479569452752,0.00405001398873434,0.00513453407378008,-0.0024061340259065,-0.00401022337651084,0.0604727022430941,0.915254237288136,1
"PFAnons","Null","FreeParm",200,5,"T22",0.7,"time_series",0.692236898386671,0.0485887711714829,0.0457901513763747,0.00193066690277871,0.00279861979510825,-0.00776310161332894,-0.0110901451618985,0.0490012966041223,0.932203389830508,1
"PFAnons","Null","FreeParm",200,5,"U11",0.8,"measurement",0.80466969064633,0.04366082658142,0.0425169732607834,0.00194113437837727,0.00114385332063654,0.00466969064633027,0.00583711330791284,0.0437254957299424,0.966101694915254,1
"PFAnons","Null","FreeParm",200,5,"U22",0.6,"measurement",0.593917059176234,0.0337193709096335,0.0378397398704257,0.00170172476207023,-0.00412036896079212,-0.0060829408237657,-0.0101382347062762,0.0341227575746831,0.974576271186441,1
"PFAnons","Null","FreeParm",200,5,"U33",2,"measurement",1.9950715790481,0.0924285555665594,0.0928919989290777,0.00415840659927751,-0.000463443362518259,-0.00492842095189516,-0.00246421047594758,0.0921679368927342,0.949152542372881,1
"PFAnons","Null","FreeParm",200,5,"U44",1,"measurement",0.997094829846819,0.0488153945028565,0.0518574937963566,0.00227495214164986,-0.00304209929350007,-0.00290517015318148,-0.00290517015318148,0.0486948490508439,0.957627118644068,1
"PFAnons","Null","FreeParm",200,5,"U55",1.5,"measurement",1.49477359638431,0.0711609312169042,0.0722548527370707,0.00320614851699558,-0.00109392152016653,-0.00522640361569149,-0.00348426907712766,0.0710512435144971,0.949152542372881,1
"PFAnons","Null","FreeParm",200,5,"U66",0.4,"measurement",0.394262231301042,0.0298720494330918,0.030536830466589,0.00179571360836341,-0.000664781033497177,-0.00573776869895776,-0.0143444217473944,0.0302935493001697,0.932203389830508,1
"PFAnons","Null","FreeParm",200,5,"X01",1,"init_cond",0.00672785193465753,0.0298342809900612,0.028240351808169,0.00122440170669852,0.00159392918189215,-0.993272148065342,-0.993272148065342,0.993716308287761,0,0.0847457627118644
"PFAnons","Null","FreeParm",200,5,"X02",0.5,"init_cond",-7.60570754802034e-05,0.0302565120325802,0.0308290510434351,0.00183984444079167,-0.000572539010854925,-0.50007605707548,-1.00015211415096,0.500982795387658,0,0.0593220338983051
"PFAnons","Null","FreeParm",200,5,"P011",1.2,"init_cond",0.0101567367747815,0.0125516280617069,0.00977936918658238,0.00768736396220486,0.00277225887512456,-1.18984326322522,-0.991536052687682,1.18990890378052,0,0.0423728813559322
"PFAnons","Null","FreeParm",200,5,"P012",0.3,"init_cond",0.00340607711797523,0.00594222769565302,0.00785047933708881,0.00532521797180852,-0.00190825164143579,-0.296593922882025,-0.988646409606749,0.296652938503319,0,0.0169491525423729
"PFAnons","Null","FreeParm",200,5,"P022",0.7,"init_cond",0.0136243964353983,0.0135243105301605,0.016061230693075,0.00762221954335759,-0.0025369201629145,-0.686375603564602,-0.98053657652086,0.686507702859097,0,0.0169491525423729
"PFAnons","Null","largeK",20,50,"Z21",1.2,"measurement",1.19991108938938,0.00373905778302712,0.00392698559439588,0.000440121502240784,-0.000187927811368759,-8.89106106209958e-05,-7.40921755174965e-05,0.00373361950583173,0.972222222222222,1
"PFAnons","Null","largeK",20,50,"Z31",0.8,"measurement",0.799982416884086,0.00483714756357169,0.00471193079585386,0.000524415819623826,0.000125216767717823,-1.75831159142659e-05,-2.19788948928323e-05,0.00482877444846518,0.947916666666667,1
"PFAnons","Null","largeK",20,50,"Z52",0.9,"measurement",0.899616183676625,0.00592559827251899,0.00555784449194605,0.000603579596325556,0.000367753780572934,-0.000383816323375252,-0.000426462581528058,0.00592774077608452,0.954861111111111,1
"PFAnons","Null","largeK",20,50,"Z62",1.1,"measurement",1.10002852256064,0.00453818279819338,0.00464821209187423,0.000507415898751833,-0.000110029293680849,2.85225606435624e-05,2.59296005850567e-05,0.00453038694501883,0.961805555555556,1
"PFAnons","Null","largeK",20,50,"V11",0.5,"process_noise",0.477799919954779,0.0362228212916391,0.0441494245565777,0.00246274299601525,-0.0079266032649386,-0.0222000800452213,-0.0444001600904426,0.0424308903821714,0.965277777777778,1
"PFAnons","Null","largeK",20,50,"V21",0.1,"process_noise",0.0935383192641881,0.0274512034608408,0.0277506576566253,0.0011139306622753,-0.00029945419578449,-0.00646168073581192,-0.0646168073581192,0.0281550232079515,0.947916666666667,0.916666666666667
"PFAnons","Null","largeK",20,50,"V22",0.5,"process_noise",0.497693463178489,0.0377108718458272,0.0359073569502153,0.00189472387738071,0.00180351489561195,-0.00230653682151083,-0.00461307364302166,0.0377159394161026,0.927083333333333,1
"PFAnons","Null","largeK",20,50,"T11",1.2,"time_series",1.19938436173785,0.00272274163097171,0.00291902634917408,0.000319899265593274,-0.000196284718202378,-0.000615638262148721,-0.000513031885123934,0.00278686055580416,0.961805555555556,1
"PFAnons","Null","largeK",20,50,"T21",-0.4,"time_series",-0.399966348984038,0.00337145918219297,0.00410117837284471,0.000442831310004953,-0.000729719190651743,3.36510159616443e-05,-8.41275399041108e-05,0.00336576909059479,0.989583333333333,1
"PFAnons","Null","largeK",20,50,"T12",0.6,"time_series",0.599707526195219,0.00446849096917409,0.00428076995154385,0.000464177719544523,0.000187721017630237,-0.000292473804781257,-0.000487456341302095,0.00447030437196379,0.951388888888889,1
"PFAnons","Null","largeK",20,50,"T22",0.7,"time_series",0.699584262592547,0.00351064121951215,0.00340328182621806,0.000371708126637324,0.000107359393294093,-0.00041573740745271,-0.0005939105820753,0.00352911399758352,0.944444444444444,1
"PFAnons","Null","largeK",20,50,"U11",0.8,"measurement",0.797863924692187,0.041174294758602,0.0429055422210983,0.00183721516026773,-0.0017312474624963,-0.00213607530781257,-0.00267009413476571,0.0411582170405968,0.954861111111111,1
"PFAnons","Null","largeK",20,50,"U22",0.6,"measurement",0.594930122996626,0.0399349129961787,0.040008589589724,0.00174043326943473,-7.36765935453049e-05,-0.00506987700337402,-0.00844979500562337,0.0401866076983364,0.930555555555556,1
"PFAnons","Null","largeK",20,50,"U33",2,"measurement",2.00178737875872,0.0886252169155645,0.0934374478502047,0.00396596310909584,-0.00481223093464019,0.00178737875872192,0.000893689379360962,0.0884892732086025,0.96875,1
"PFAnons","Null","largeK",20,50,"U44",1,"measurement",1.00309132592861,0.0529164863246947,0.0523463384711951,0.00236749581733449,0.000570147853499528,0.00309132592861028,0.00309132592861028,0.0529149134193878,0.954861111111111,1
"PFAnons","Null","largeK",20,50,"U55",1.5,"measurement",1.49611959449219,0.0752102076304385,0.072420948420816,0.00336663436448212,0.00278925920962245,-0.00388040550780655,-0.00258693700520437,0.0751797312588299,0.944444444444444,1
"PFAnons","Null","largeK",20,50,"U66",0.4,"measurement",0.398740336876703,0.0306089029043957,0.0317593190533991,0.00139566860758453,-0.00115041614900344,-0.00125966312329678,-0.00314915780824196,0.0305816700991381,0.947916666666667,1
"PFAnons","Null","largeK",200,5,"Z21",1.2,"measurement",1.11338998228155,0.0288638608395104,0.0269579805338378,0.00150399738802208,0.00190588030567253,-0.0866100177184452,-0.072175014765371,0.0912839054095896,0.126,1
"PFAnons","Null","largeK",200,5,"Z31",0.8,"measurement",0.74297857277197,0.032111137105631,0.0330901075556073,0.00168709244071906,-0.000978970449976302,-0.0570214272280305,-0.0712767840350381,0.0654255763374369,0.61,1
"PFAnons","Null","largeK",200,5,"Z52",0.9,"measurement",0.713808692223347,0.0451370414258033,0.0445842415044914,0.00224530208691417,0.000552799921311881,-0.186191307776653,-0.206879230862948,0.191573695728922,0.02,1
"PFAnons","Null","largeK",200,5,"Z62",1.1,"measurement",0.840973469710478,0.0398457113370608,0.0363423414326962,0.00198978760450252,0.00350336990436458,-0.259026530289522,-0.235478663899565,0.262067259962707,0,1
"PFAnons","Null","largeK",200,5,"V11",0.5,"process_noise",0.703839698864583,0.0657696912041058,0.0671375499271961,0.00420609221709588,-0.0013678587230903,0.203839698864583,0.407679397729166,0.214167279969946,0.142,1
"PFAnons","Null","largeK",200,5,"V21",0.1,"process_noise",0.156718869905405,0.0524515163785514,0.0449962616277649,0.00199256742101409,0.00745525475078657,0.056718869905405,0.56718869905405,0.0772184527856839,0.724,0.914
"PFAnons","Null","largeK",200,5,"V22",0.5,"process_noise",0.742619425791878,0.0702134649646749,0.0702475384205399,0.00453422742543495,-3.40734558650496e-05,0.242619425791878,0.485238851583757,0.252555452470545,0.032,1
"PFAnons","Null","largeK",200,5,"T11",1.2,"time_series",1.13028448975673,0.0310145661730883,0.0305685774967455,0.00140939388884674,0.000445988676342806,-0.0697155102432694,-0.0580962585360578,0.0762904442034156,0.372,1
"PFAnons","Null","largeK",200,5,"T21",-0.4,"time_series",-0.420961794239673,0.0328577535719374,0.0424196289490155,0.00263713201746692,-0.0095618753770781,-0.0209617942396732,0.052404485599183,0.0389470091740171,0.974,1
"PFAnons","Null","largeK",200,5,"T12",0.6,"time_series",0.482960055933557,0.0436452989409471,0.0451451045458347,0.00236486360222005,-0.00149980560488758,-0.117039944066443,-0.195066573444072,0.124897761399,0.254,1
"PFAnons","Null","largeK",200,5,"T22",0.7,"time_series",0.616658423059405,0.0445576573248971,0.0439688837793259,0.00175686265781839,0.000588773545571193,-0.0833415769405945,-0.119059395629421,0.0944840330615466,0.544,1
"PFAnons","Null","largeK",200,5,"U11",0.8,"measurement",0.781134633451191,0.0478586112686765,0.0457813708869275,0.00216967655153183,0.00207724038174902,-0.0188653665488091,-0.0235817081860114,0.0513981306492959,0.918,1
"PFAnons","Null","largeK",200,5,"U22",0.6,"measurement",0.60791578217108,0.0459876247035465,0.0453004231824038,0.00205586733103912,0.00068720152114269,0.00791578217108047,0.0131929702851341,0.0466185747315647,0.948,1
"PFAnons","Null","largeK",200,5,"U33",2,"measurement",2.00412392027832,0.0934567917171557,0.0945131907370225,0.00418148138731908,-0.00105639901986684,0.00412392027832009,0.00206196013916005,0.0934543219583216,0.952,1
"PFAnons","Null","largeK",200,5,"U44",1,"measurement",0.921283238613504,0.0581983711550687,0.0588621691850965,0.00278717305404163,-0.000663798030027786,-0.078716761386496,-0.078716761386496,0.097860128895641,0.73,1
"PFAnons","Null","largeK",200,5,"U55",1.5,"measurement",1.50571759879762,0.075654025759972,0.074917555942531,0.00337543954788567,0.000736469817440924,0.00571759879761724,0.00381173253174483,0.0757942971896543,0.944,1
"PFAnons","Null","largeK",200,5,"U66",0.4,"measurement",0.476662615553215,0.0425221722077468,0.0395844160259142,0.00200814847079743,0.00293775618183261,0.0766626155532147,0.191656538883037,0.0876451680497376,0.496,1
"PFAnons","Null","Null",20,50,"Z21",1.2,"measurement",1.20002792885096,0.00377675688410852,0.00393313161110511,0.000433266269133602,-0.000156374726996588,2.79288509559272e-05,2.32740424632727e-05,0.00377040983915594,0.969283276450512,1
"PFAnons","Null","Null",20,50,"Z31",0.8,"measurement",0.800086290688401,0.00482462952626552,0.00471515545262764,0.000515037371457421,0.000109474073637879,8.62906884011583e-05,0.000107863360501448,0.00481716226545652,0.945392491467577,1
"PFAnons","Null","Null",20,50,"Z52",0.9,"measurement",0.899679464783057,0.00593734779407296,0.00556539512815992,0.000593750180836296,0.000371952665913048,-0.00032053521694253,-0.000356150241047256,0.00593586786600016,0.955631399317406,1
"PFAnons","Null","Null",20,50,"Z62",1.1,"measurement",1.1002822429313,0.00453190232640233,0.00465463489476306,0.000499515373788566,-0.000122732568360731,0.000282242931298082,0.000256584482998257,0.00453295750386139,0.965870307167236,1
"PFAnons","Null","Null",20,50,"V11",0.5,"process_noise",0.476830686018454,0.0357459103970822,0.0431569917900904,0.00247023647665873,-0.00741108139300811,-0.0231693139815459,-0.0463386279630917,0.0425467534643335,0.955631399317406,1
"PFAnons","Null","Null",20,50,"V21",0.1,"process_noise",0.0939182446866134,0.0269615378534553,0.0273933739474244,0.00109958918030712,-0.00043183609396906,-0.00608175531338662,-0.0608175531338662,0.0275940446481755,0.945392491467577,0.935153583617747
"PFAnons","Null","Null",20,50,"V22",0.5,"process_noise",0.496834836461638,0.0374725168832013,0.035598132754924,0.00188232233890867,0.00187438412827734,-0.00316516353836216,-0.00633032707672432,0.0375421806250169,0.921501706484642,1
"PFAnons","Null","Null",20,50,"T11",1.2,"time_series",1.19943813722112,0.00268767514746159,0.00291808874485465,0.000313387747587327,-0.000230413597393056,-0.00056186277887682,-0.00046821898239735,0.00274128319651781,0.962457337883959,1
"PFAnons","Null","Null",20,50,"T21",-0.4,"time_series",-0.400012650760837,0.00333035085123775,0.00410372995982896,0.000435926980105762,-0.000773379108591208,-1.26507608367299e-05,3.16269020918247e-05,0.00332468687000806,0.989761092150171,1
"PFAnons","Null","Null",20,50,"T12",0.6,"time_series",0.599819952687217,0.00445324672311784,0.00428269360902305,0.000456426194778473,0.000170553114094789,-0.000180047312782761,-0.000300078854637934,0.00444928527192754,0.95221843003413,1
"PFAnons","Null","Null",20,50,"T22",0.7,"time_series",0.699563764461783,0.00350419167847616,0.00340412201453358,0.000365734731128478,0.000100069663942578,-0.000436235538217145,-0.000623193626024492,0.00352530164498435,0.945392491467577,1
"PFAnons","Null","Null",20,50,"U11",0.8,"measurement",0.79840244858636,0.0415664320032564,0.0426586893475924,0.00184627469080186,-0.00109225734433598,-0.00159755141364015,-0.00199693926705019,0.0415261799346894,0.962457337883959,1
"PFAnons","Null","Null",20,50,"U22",0.6,"measurement",0.595808936124417,0.0391212406196229,0.0393389812588748,0.00171656158926309,-0.000217740639251847,-0.00419106387558255,-0.00698510645930424,0.0392786587337161,0.931740614334471,1
"PFAnons","Null","Null",20,50,"U33",2,"measurement",1.99979583466788,0.0886115502367968,0.0932329605801081,0.00396313303169313,-0.00462141034331126,-0.000204165332117423,-0.000102082666058712,0.0884604423497306,0.955631399317406,1
"PFAnons","Null","Null",20,50,"U44",1,"measurement",1.00374357532059,0.0530016107511242,0.052090650441197,0.00236748992374217,0.000910960309927183,0.00374357532059499,0.00374357532059499,0.0530433547670205,0.948805460750853,1
"PFAnons","Null","Null",20,50,"U55",1.5,"measurement",1.4969921060836,0.0743591211940401,0.0722752472439665,0.00333281732233325,0.00208387395007356,-0.003007893916396,-0.00200526261093067,0.0742930351479979,0.945392491467577,1
"PFAnons","Null","Null",20,50,"U66",0.4,"measurement",0.398418996570714,0.0301412652418671,0.0309066964699328,0.00141494797315795,-0.000765431228065695,-0.00158100342928585,-0.00395250857321464,0.0301312922677472,0.948805460750853,1
"PFAnons","Null","Null",200,5,"Z21",1.2,"measurement",1.20242519663696,0.0328135491597791,0.03071527138723,0.00211981956291506,0.00209827777254913,0.00242519663696417,0.00202099719747014,0.0328703077133796,0.924,1
"PFAnons","Null","Null",200,5,"Z31",0.8,"measurement",0.801816943183284,0.0340757901079571,0.0361961046211145,0.00215160952446619,-0.00212031451315732,0.00181694318328418,0.00227117897910523,0.03409015158473,0.966,1
"PFAnons","Null","Null",200,5,"Z52",0.9,"measurement",0.899143962423484,0.059710751864768,0.0593985934024233,0.0045364341951763,0.000312158462344642,-0.000856037576515645,-0.000951152862795161,0.0596571533079796,0.936,1
"PFAnons","Null","Null",200,5,"Z62",1.1,"measurement",1.09885612685243,0.0526263513394229,0.051710418321532,0.00461204357248093,0.000915933017890884,-0.0011438731475748,-0.00103988467961346,0.0525861410959914,0.936,1
"PFAnons","Null","Null",200,5,"V11",0.5,"process_noise",0.478270194754993,0.0511140215726468,0.0491688722770007,0.00369725755858204,0.00194514929564612,-0.0217298052450065,-0.043459610490013,0.0554941650168038,0.902,1
"PFAnons","Null","Null",200,5,"V21",0.1,"process_noise",0.0962577986495857,0.0327064131101979,0.0309452898243602,0.00174520541602818,0.00176112328583769,-0.00374220135041434,-0.0374220135041434,0.0328872940596349,0.916,0.88
"PFAnons","Null","Null",200,5,"V22",0.5,"process_noise",0.499622698970031,0.0549491939700956,0.0533169349495204,0.00392325588718997,0.00163225902057521,-0.000377301029968746,-0.000754602059937493,0.0548955138986282,0.924,1
"PFAnons","Null","Null",200,5,"T11",1.2,"time_series",1.19944980851741,0.0298049081502184,0.0309504898983948,0.00138336455984261,-0.00114558174817636,-0.000550191482590279,-0.000458492902158566,0.0297801711783325,0.954,1
"PFAnons","Null","Null",200,5,"T21",-0.4,"time_series",-0.401911321730422,0.0339510935734158,0.0409177466088443,0.00298449525122841,-0.00696665303542852,-0.00191132173042236,0.00477830432605589,0.0339709368737213,0.988,1
"PFAnons","Null","Null",200,5,"T12",0.6,"time_series",0.600968993295708,0.0555294753016535,0.0558190621613763,0.00395476592828488,-0.000289586859722746,0.000968993295708209,0.00161498882618035,0.0554823803565557,0.954,1
"PFAnons","Null","Null",200,5,"T22",0.7,"time_series",0.69663675594258,0.0467899507189042,0.0457439128761702,0.00188850131718778,0.00104603784273397,-0.00336324405741995,-0.00480463436774278,0.0468639765693299,0.944,1
"PFAnons","Null","Null",200,5,"U11",0.8,"measurement",0.801393014434425,0.0432124286086673,0.0421928774439996,0.00197047487419604,0.00101955116466771,0.00139301443442508,0.00174126804303135,0.043191664097383,0.96,1
"PFAnons","Null","Null",200,5,"U22",0.6,"measurement",0.598626633924061,0.0376730956707914,0.0373575937968501,0.00185028775568341,0.000315501873941297,-0.00137336607593885,-0.00228894345989809,0.0376604533632337,0.938,1
"PFAnons","Null","Null",200,5,"U33",2,"measurement",2.00187656992209,0.091839572042959,0.0931306745583273,0.00412397469720614,-0.00129110251536828,0.00187656992209284,0.000938284961046421,0.0917668757979714,0.952,1
"PFAnons","Null","Null",200,5,"U44",1,"measurement",1.00277146865324,0.050261907533748,0.0518557562030182,0.00228667858833854,-0.00159384866927017,0.00277146865324274,0.00277146865324274,0.0502880489652272,0.96,1
"PFAnons","Null","Null",200,5,"U55",1.5,"measurement",1.49916441192754,0.0745193549196556,0.0722599596919315,0.0032984573106239,0.0022593952277241,-0.00083558807245665,-0.0005570587149711,0.0744494875506417,0.942,1
"PFAnons","Null","Null",200,5,"U66",0.4,"measurement",0.400566150247046,0.0290779930188546,0.0288049846068991,0.00164817152353886,0.000273008411955471,0.000566150247046038,0.00141537561761509,0.0290544169576809,0.944,1
"PFAnonsMild","diffuse","deJong",20,50,"Z21",1.2,"measurement",1.19953747751076,0.0051941560433422,0.00516120551605945,0.000391681459626707,3.29505272827595e-05,-0.000462522489238948,-0.000385435407699123,0.00520711686059705,0.953079178885631,1
"PFAnonsMild","diffuse","deJong",20,50,"Z31",0.8,"measurement",0.799463188521326,0.0058513223440331,0.00618200711654687,0.000477656649317225,-0.000330684772513769,-0.000536811478674459,-0.000671014348343074,0.00586734481038952,0.964809384164223,1
"PFAnonsMild","diffuse","deJong",20,50,"Z52",0.9,"measurement",0.900439337282688,0.00788378289431331,0.00734304703701797,0.000560948158541649,0.000540735857295341,0.000439337282688412,0.000488152536320458,0.00788446447654747,0.929618768328446,1
"PFAnonsMild","diffuse","deJong",20,50,"Z62",1.1,"measurement",1.09982599557691,0.00621649315117454,0.00611744389733015,0.000469719608604984,9.90492538443834e-05,-0.000174004423092677,-0.000158185839175161,0.00620980972465761,0.941348973607038,1
"PFAnonsMild","diffuse","deJong",20,50,"V11",0.05,"process_noise",0.0383762084047109,0.0131580144652837,0.0118681423254267,0.000956262780750237,0.00128987213985694,-0.0116237915952891,-0.232475831905783,0.0175424671383744,0.821114369501466,0.885630498533724
"PFAnonsMild","diffuse","deJong",20,50,"V21",0.02,"process_noise",0.01545168004181,0.00699972707200063,0.00782632858207221,0.000596875342406695,-0.000826601510071575,-0.00454831995819,-0.2274159979095,0.00833904729060472,0.956011730205279,0.457478005865103
"PFAnonsMild","diffuse","deJong",20,50,"V22",0.05,"process_noise",0.0463125403641142,0.0135828997701196,0.00815123942299254,0.000577049631942589,0.00543166034712706,-0.00368745963588581,-0.0737491927177163,0.0140553008928445,0.782991202346041,0.976539589442815
"PFAnonsMild","diffuse","deJong",20,50,"T11",1.2,"time_series",1.19988921042952,0.00212544883058043,0.00207984109493532,0.000162783910895542,4.56077356451139e-05,-0.000110789570477721,-9.23246420647672e-05,0.00212521979187313,0.947214076246334,1
